-0	-0	0	0	0	0	0	0
1	2.4312e-05	6.68581e-05	2.4312e-05	-1.2156e-05	3.039e-05	-1.8234e-05	9.11701e-05
2	-0	0.000559177	0.000139794	-2.4312e-05	0.00018234	-7.90141e-05	0.000808375
3	2.4312e-05	0.00203005	0.000468007	9.11701e-05	0.000431539	-0.00015195	0.0029296
4	2.4312e-05	0.00497181	0.00118521	0.000504475	0.000954247	-0.000206652	0.00761574
5	4.25461e-05	0.00908054	0.002571	0.00139794	0.0018781	-0.000224886	0.0150309
6	6.68581e-05	0.0135843	0.00492319	0.00277157	0.00311194	-0.000194496	0.0244883
7	2.4312e-05	0.0186352	0.00683776	0.00415128	0.00423637	-0.00015195	0.0339153
8	4.86241e-05	0.023686	0.00902584	0.00532434	0.00528787	-0.000176262	0.0432389
9	6.68581e-05	0.0289192	0.0104177	0.00672228	0.00634544	-0.000194496	0.052435
10	4.86241e-05	0.0334716	0.0117002	0.00841196	0.00753065	-0.000206652	0.0611691
11	4.86241e-05	0.037477	0.0128793	0.0104603	0.00878272	-0.00021273	0.0696114
12	7.29361e-05	0.0417924	0.0140827	0.0128611	0.0101807	-0.000224886	0.078929
13	9.72481e-05	0.0456094	0.0153834	0.0155719	0.0118339	-0.000224886	0.0885019
14	0.000115482	0.0490131	0.0168786	0.0183921	0.0136269	-0.000200574	0.0981598
15	0.00012156	0.0524411	0.0184346	0.021036	0.015815	-0.000164106	0.108268
16	3.6468e-05	0.0562763	0.0196745	0.0229445	0.0183617	-9.72481e-05	0.118369
17	1.2156e-05	0.0609624	0.0207686	0.0243181	0.0214493	1.8234e-05	0.129401
18	2.4312e-05	0.0649739	0.0221847	0.0256857	0.0249928	9.72481e-05	0.139977
19	3.039e-05	0.068566	0.0235097	0.0271991	0.0281776	0.000206652	0.150036
20	3.039e-05	0.0723891	0.0249563	0.0288341	0.0315327	0.000340368	0.160672
21	5.47021e-05	0.0763641	0.0269864	0.0301652	0.0357326	0.000522709	0.172603
22	3.039e-05	0.0806126	0.0293507	0.0313443	0.040595	0.000771907	0.18575
23	5.47021e-05	0.0851529	0.0318001	0.0324505	0.0456094	0.00111228	0.199225
24	1.2156e-05	0.0899545	0.033739	0.0334837	0.0510249	0.00156813	0.213466
25	-0	0.0952181	0.0359818	0.0345352	0.0568537	0.00217593	0.228533
26	6.07801e-06	0.10022	0.0379025	0.0357265	0.0627615	0.00300861	0.243211
27	3.039e-05	0.104706	0.0391971	0.0370151	0.069113	0.00390208	0.257069
28	5.47021e-05	0.109179	0.0404735	0.0384312	0.0758232	0.00446126	0.271292
29	4.25461e-05	0.113768	0.0416647	0.0399143	0.0818951	0.00468007	0.285265
30	6.68581e-05	0.118163	0.0426372	0.0414946	0.0873531	0.00488672	0.298619
31	9.11701e-05	0.122496	0.0438589	0.0432268	0.0936256	0.00519062	0.312695
32	9.11701e-05	0.127018	0.0453237	0.0450624	0.100062	0.00553099	0.327495
33	3.039e-05	0.131753	0.0472261	0.0470073	0.106432	0.00587136	0.342982
34	5.47021e-05	0.136482	0.0496209	0.0489219	0.113349	0.00618741	0.359636
35	7.90141e-05	0.1407	0.0524471	0.0511464	0.121226	0.00658856	0.376995
36	6.07801e-05	0.144231	0.0554679	0.0528483	0.128994	0.00705049	0.392931
37	-1.2156e-05	0.148079	0.0572974	0.0540031	0.13574	0.00753065	0.406631
38	1.8234e-05	0.151865	0.0589263	0.0551762	0.142128	0.00805944	0.419516
39	4.25461e-05	0.155767	0.0605977	0.0564282	0.149373	0.00861254	0.433587
40	4.86241e-05	0.159706	0.0624576	0.0577411	0.156673	0.00918995	0.448162
41	3.6468e-05	0.163346	0.0645302	0.0592302	0.163723	0.00948777	0.462634
42	6.07801e-05	0.16689	0.0669675	0.0607132	0.171169	0.00973697	0.477859
43	5.47021e-05	0.170409	0.0695385	0.0622996	0.178365	0.0100834	0.493084
44	7.29361e-05	0.173934	0.0717448	0.0640683	0.185087	0.0105636	0.507593
45	7.29361e-05	0.17746	0.073939	0.0659099	0.191767	0.0110377	0.521979
46	9.72481e-05	0.1809	0.0759204	0.0674537	0.199195	0.0114692	0.536913
47	9.72481e-05	0.184182	0.0778532	0.0688456	0.207619	0.0118703	0.552789
48	0.00012156	0.187434	0.0798164	0.0701767	0.216177	0.012235	0.56881
49	0.000103326	0.190691	0.0819923	0.0716354	0.224412	0.0125632	0.58496
50	9.11701e-05	0.193961	0.0844965	0.0731002	0.233402	0.0128611	0.601705
51	7.90141e-05	0.197244	0.0871586	0.0746258	0.241437	0.0131224	0.617477
52	9.72481e-05	0.200428	0.0897175	0.0763155	0.248226	0.0133777	0.631712
53	0.00012156	0.203638	0.0922885	0.0782361	0.256091	0.0136208	0.647144
54	0.00012156	0.206914	0.094203	0.0802844	0.265427	0.0138518	0.663889
55	7.90141e-05	0.210372	0.0962574	0.0824543	0.27523	0.0140767	0.682013
56	5.47021e-05	0.213928	0.098798	0.0848064	0.283016	0.0143016	0.698533
57	-5.47021e-05	0.217775	0.101746	0.0871647	0.293452	0.0145204	0.718159
58	-3.6468e-05	0.22144	0.104919	0.0896142	0.302302	0.0147331	0.73629
59	-6.07801e-06	0.224826	0.107569	0.0922763	0.311747	0.0149458	0.754755
60	1.8234e-05	0.228229	0.110134	0.094823	0.320208	0.0151586	0.772035
61	2.4312e-05	0.231785	0.112905	0.0974791	0.329714	0.015347	0.790743
62	5.47021e-05	0.235474	0.115415	0.099728	0.340362	0.0154989	0.810089
63	7.90141e-05	0.239407	0.117767	0.101697	0.351497	0.0156873	0.830292
64	4.86241e-05	0.24329	0.119949	0.103642	0.360821	0.0159852	0.848435
65	3.6468e-05	0.24687	0.122387	0.10549	0.370655	0.0161918	0.86676
66	4.25461e-05	0.250438	0.125389	0.107155	0.380313	0.016441	0.885529
67	6.68581e-05	0.254182	0.128453	0.108802	0.39298	0.0166902	0.90301
68	8.50921e-05	0.257841	0.131741	0.110443	0.404133	0.0169273	0.923395
69	8.50921e-05	0.261287	0.135078	0.112109	0.413067	0.0171765	0.942286
