0.02 0.03 0.06 0.13 0.25 0.38 0.78 
0.02 0.04 0.07 0.14 0.28 0.45 0.96 
0.02 0.04 0.07 0.14 0.28 0.45 0.97 
0.02 0.04 0.08 0.17 0.35 0.55 1.10 
