0.01 0.01 0.02 0.05 0.10 0.16 0.35 
0.01 0.01 0.02 0.05 0.10 0.16 0.36 
0.01 0.01 0.02 0.05 0.10 0.16 0.35 
0.01 0.01 0.02 0.05 0.10 0.17 0.38 
