2000	8.01629767011e-07
2005	0.0024761047156
2010	0.0043226659571
2015	0.0051874188035
2020	0.006452168269
2025	0.0091147528745
2030	0.013102676755
2035	0.019536293299
2040	0.028057109384
2045	0.0355613752727
2050	0.0432109632795
2055	0.0494440620866
2060	0.057091290208
2065	0.069920443535
2070	0.078970238479
2075	0.087389834668
2080	0.092803233134
2085	0.100721824305
2090	0.10819689462
2095	0.113480117087
2100	0.121698071014
2105	0.128375712645
2110	0.132985701445
2115	0.137487085709
2120	0.144236885399
2125	0.149372014969
2130	0.154467559687
2135	0.159140359524
2140	0.162871160727
2145	0.168319173055
2150	0.173154673722
2155	0.178195048968
2160	0.180896507613
2165	0.183945914165
2170	0.188128337649
2175	0.19330174734
2180	0.198005500413
2185	0.204423575526
2190	0.209416898074
2195	0.214521525102
2200	0.218809858411
