2000	4.27065458553e-07
2005	0.004887945628
2010	0.0097793415967
2015	0.0134739416252
2020	0.0160334050267
2025	0.0191676988006
2030	0.0231592348625
2035	0.0268550638631
2040	0.0303124515049
2045	0.0347220187055
2050	0.0418934057089
2055	0.047653586579
2060	0.0531688907882
2065	0.0559271436616
2070	0.0594043884937
2075	0.0603071578323
2080	0.0631613943661
2085	0.0682896523461
2090	0.071663555286
2095	0.075308330135
2100	0.077510673159
2105	0.081974670603
2110	0.085413201064
2115	0.087677825743
2120	0.091587233804
2125	0.093260469298
2130	0.096181082067
2135	0.098804881703
2140	0.101546796651
2145	0.105176102468
2150	0.109990747342
2155	0.115693590812
2160	0.121318300372
2165	0.126071015366
2170	0.131669677887
2175	0.137341404418
2180	0.141588059394
2185	0.145369383704
2190	0.149047556541
2195	0.151928310739
2200	0.15399322066
