2000	7.18065777505e-07
2005	0.0049527177194
2010	0.0080720142381
2015	0.0120638947718
2020	0.0143306520523
2025	0.0171540225091
2030	0.0214023532248
2035	0.0251224351672
2040	0.0323279680054
2045	0.0387060813759
2050	0.0455830659121
2055	0.0506822411973
2060	0.0560672257571
2065	0.060327471505
2070	0.065257805356
2075	0.067108710169
2080	0.072706788039
2085	0.077529361685
2090	0.082862549986
2095	0.089900587262
2100	0.09869336795
2105	0.106369199238
2110	0.113500988958
2115	0.120355875582
2120	0.128397887426
2125	0.133814069952
2130	0.139575464828
2135	0.146576180212
2140	0.154931656293
2145	0.163731094419
2150	0.170922406184
2155	0.179799425849
2160	0.190148819148
2165	0.200144624879
2170	0.211400903802
2175	0.222543835078
2180	0.233189739276
2185	0.246059448643
2190	0.259465582644
2195	0.273199542711
2200	0.284160003975
