2000	1.14907541757e-05
2005	0.0371736465874
2010	0.077939901439
2015	0.131655858086
2020	0.195471309148
2025	0.256937684504
2030	0.314554853642
2035	0.369630343732
2040	0.420111251593
2045	0.465476547047
2050	0.511951019571
2055	0.557099476748
2060	0.600674683929
2065	0.640872365351
2070	0.679891824773
2075	0.712372143638
2080	0.749541062127
2085	0.784757278453
2090	0.817027465434
2095	0.847564453931
2100	0.879506666666
2105	0.911367095532
2110	0.940979526494
2115	0.966909269847
2120	0.99523308079
2125	1.02010434806
2130	1.05107164568
2135	1.08040232365
2140	1.11051510868
2145	1.13712115221
2150	1.1657266526
2155	1.1948992346
2160	1.22458444074
2165	1.25320454987
2170	1.27785062774
2175	1.30366745483
2180	1.33077600773
2185	1.35773250392
2190	1.38571262558
2195	1.41556932945
2200	1.44379883436
