2000	2.12901838381e-08
2005	4.85450126e-05
2010	-0.0004770615194
2015	-0.0011194436509
2020	0.0003718886584
2025	0.0006473621004
2030	0.0010768535255
2035	0.0022248478923
2040	0.0039275103621
2045	0.0021951606037
2050	0.0054462442856
2055	0.0060496304694
2060	0.0056236707658
2065	0.0056346030648
2070	0.0049223429452
2075	0.0055502256505
2080	0.0043466605866
2085	0.0047053220824
2090	0.0049984259738
2095	0.0037559059118
2100	0.0032737547281
2105	0.0027969708081
2110	0.0020492960716
2115	0.0024560959184
2120	0.00366316038
2125	0.0033168801275
2130	0.0039117354066
2135	0.0045632274374
2140	0.0035985330131
2145	0.0030061088796
2150	0.0028353658195
2155	0.0025071729082
2160	0.0020219675164
2165	0.0017309138168
2170	0.0030859907807
2175	0.0063158331295
2180	0.0076043103792
2185	0.00823861606764
2190	0.00913619861444
2195	0.0101797795568
2200	0.0117100351133
