2000	1.80932061511e-06
2005	0.0103799450862
2010	0.0224619477274
2015	0.0354945267272
2020	0.0513438548565
2025	0.06827071689
2030	0.083457121254
2035	0.10109853656
2040	0.117796510781
2045	0.131486872733
2050	0.145527399989
2055	0.159549916759
2060	0.171893905066
2065	0.185048893878
2070	0.199654638038
2075	0.212456056273
2080	0.222361762613
2085	0.237299740009
2090	0.251262342601
2095	0.263968325138
2100	0.277008778582
2105	0.287302527881
2110	0.300317587356
2115	0.311926538288
2120	0.322216335138
2125	0.332808318344
2130	0.344162785678
2135	0.355191212129
2140	0.365787614553
2145	0.376424881848
2150	0.386214125646
2155	0.396515162851
2160	0.406124770545
2165	0.416435240791
2170	0.426447171289
2175	0.43603598361
2180	0.44512337512
2185	0.454679122209
2190	0.466689834344
2195	0.476466079289
2200	0.486754702124
