2000	3.30120040815e-06
2005	0.0022568416473
2010	0.0050209300799
2015	0.0130813761135
2020	0.0217842319274
2025	0.0332368198798
2030	0.0433508975425
2035	0.0510811779971
2040	0.0579951827915
2045	0.065220899317
2050	0.073909181476
2055	0.077326013512
2060	0.083920550831
2065	0.088859493041
2070	0.093716660133
2075	0.097526894786
2080	0.103086901585
2085	0.107885067622
2090	0.113605474544
2095	0.119499261207
2100	0.123969114442
2105	0.129958951434
2110	0.134134633834
2115	0.136931589247
2120	0.141749322867
2125	0.143001087539
2130	0.145915473427
2135	0.149614429848
2140	0.154882082765
2145	0.15906897042
2150	0.16456456922
2155	0.167923048485
2160	0.172433352016
2165	0.175889676456
2170	0.179523060874
2175	0.183036035813
2180	0.185448662367
2185	0.188999256539
2190	0.193751921502
2195	0.199443071392
2200	0.20151641428
