2000	3.87586765527e-06
2005	0.0204263708684
2010	0.0407770980354
2015	0.0627827095925
2020	0.083323329501
2025	0.112495517632
2030	0.140775041008
2035	0.168289813744
2040	0.202943953231
2045	0.239452747344
2050	0.278110925004
2055	0.317748687188
2060	0.358293201275
2065	0.399176952968
2070	0.436371434928
2075	0.470881312667
2080	0.505196583553
2085	0.538579302461
2090	0.574461254396
2095	0.605808917543
2100	0.636459786724
2105	0.668915619252
2110	0.698786017355
2115	0.727707313426
2120	0.756789676856
2125	0.786572697562
2130	0.817318770331
2135	0.84773564882
2140	0.877478642084
2145	0.912659309076
2150	0.946707513632
2155	0.978940620784
2160	1.00791070324
2165	1.03894707028
2170	1.06671259562
2175	1.09783671358
2180	1.12724584709
2185	1.16070996454
2190	1.1944111898
2195	1.22791876153
2200	1.26026165376
