2000	1.93891108324e-06
2005	0.0113450554767
2010	0.0213589479101
2015	0.0323189400063
2020	0.0435871889
2025	0.0578458253822
2030	0.073395624805
2035	0.088752753432
2040	0.10530250909
2045	0.120037858927
2050	0.138069007683
2055	0.152582994934
2060	0.167249176718
2065	0.184112656209
2070	0.205320631897
2075	0.226327277866
2080	0.247549607502
2085	0.270275598378
2090	0.293157821301
2095	0.312373990716
2100	0.337577696585
2105	0.361522288276
2110	0.38274964582
2115	0.403082849375
2120	0.42180113485
2125	0.439763602116
2130	0.457817700382
2135	0.476489609017
2140	0.494243859783
2145	0.511087431231
2150	0.529950797755
2155	0.548450879246
2160	0.56786792857
2165	0.587119962365
2170	0.607180810629
2175	0.628883881889
2180	0.65181030177
2185	0.675760101834
2190	0.697664299264
2195	0.720936328007
2200	0.741363062152
