2000	2.87255220854e-06
2005	0.0162254096119
2010	0.0291731036416
2015	0.0425823372943
2020	0.0537170806337
2025	0.066275870701
2030	0.081597317081
2035	0.098485993659
2040	0.120433251262
2045	0.137901296314
2050	0.159544549056
2055	0.181443995351
2060	0.207724750884
2065	0.235816179846
2070	0.26175141931
2075	0.282489549273
2080	0.308260679541
2085	0.333651856732
2090	0.358468525185
2095	0.382069367919
2100	0.406796204539
2105	0.43071207884
2110	0.453538600516
2115	0.475713718905
2120	0.4981700909
2125	0.516582302614
2130	0.536040582996
2135	0.556061873298
2140	0.576491072924
2145	0.596626983897
2150	0.61437626225
2155	0.635668060362
2160	0.656043005128
2165	0.679400168281
2170	0.704795472899
2175	0.72837766644
2180	0.750837924617
2185	0.778092802421
2190	0.806457586292
2195	0.833896730871
2200	0.856772410626
